Actual,Predicted
3.36,3.3744254
3.55,3.375462
3.13,3.3740144
3.64,3.3825164
3.52,3.376244
3.56,3.3761168
3.26,3.394836
3.06,3.3695245
3.67,3.3830476
3.47,3.3810072
3.72,3.3926272
3.82,3.3722334
3.55,3.3958077
2.9,3.3558798
3.45,3.3774285
3.61,3.3880744
3.44,3.3807774
3.79,3.3838115
3.11,3.37437
3.92,3.3974328
3.32,3.3808122
2.47,3.3469567
3.9,3.3959632
3.95,3.3868814
3.47,3.3750415
3.03,3.372231
3.71,3.3841453
3.92,3.3903632
3.17,3.3948417
2.78,3.356594
3.68,3.38939
2.84,3.3866177
3.09,3.3640532
3.59,3.378788
3.64,3.3888807
3.41,3.3885121
3.96,3.4026504
3.49,3.387003
3.93,3.4072938
3.51,3.3840513
3.35,3.3711696
3.72,3.3780913
3.37,3.3870196
3.38,3.3774915
3.2,3.3710604
3.58,3.382461
3.96,3.396593
3.71,3.3732567
3.73,3.4081059
3.39,3.3899722
3.53,3.3775597
3.32,3.371441
2.16,3.399356
3.72,3.3949509
3.24,3.3773856
2.74,3.368137
3.19,3.378994
3.19,3.385573
3.9,3.393166
3.22,3.394238
3.71,3.3848848
3.19,3.3618107
2.81,3.3818393
2.04,3.3502336
3.94,3.3989644
2.84,3.3722286
3.51,3.375184
3.37,3.3926678
3.79,3.3811326
3.6,3.3850946
3.26,3.377205
3.46,3.392888
3.34,3.3790593
3.93,3.402617
3.49,3.3854494
3.78,3.3923373
2.82,3.3606024
3.48,3.3849254
3.15,3.3777056
2.67,3.3631072
3.47,3.388904
3.53,3.3766165
3.19,3.3831081
3.44,3.3806162
2.88,3.3756099
3.63,3.3810544
3.67,3.3881698
3.35,3.369495
3.19,3.375547
3.54,3.3845897
3.69,3.38944
3.02,3.371571
3.67,3.3815103
3.35,3.3798022
2.94,3.3637834
3.71,3.397213
3.36,3.379912
2.51,3.3702602
2.56,3.3593059
3.26,3.3780155
3.71,3.3892932
2.98,3.365192
3.32,3.3753014
2.88,3.3603206
3.94,3.389739
2.96,3.3615117
3.9,3.3904161
3.12,3.3725033
3.57,3.3766994
2.46,3.3590631
3.05,3.3636665
3.78,3.3987508
3.58,3.3788662
2.95,3.3845353
3.94,3.3890095
3.64,3.391467
3.36,3.377749
3.29,3.3864727
3.81,3.3929133
3.97,3.3960009
3.23,3.3870444
2.74,3.3624063
3.06,3.3706293
2.38,3.385985
3.41,3.3783517
3.82,3.398923
3.49,3.3725328
3.09,3.367731
3.85,3.397736
3.08,3.3606687
3.38,3.3895187
2.46,3.3733902
3.86,3.3887534
3.7,3.3815856
3.68,3.382124
3.61,3.3905807
3.21,3.3736796
3.48,3.382012
3.24,3.3806453
2.99,3.3760333
3.48,3.3872561
2.09,3.3558245
3.83,3.3885112
3.75,3.3871236
3.59,3.3765683
3.49,3.3750982
3.57,3.378099
3.41,3.3809361
2.71,3.354763
3.92,3.3902369
3.24,3.3800812
3.79,3.375225
3.76,3.3868942
3.04,3.3810816
2.91,3.3663836
3.61,3.390379
3.53,3.3827748
2.82,3.3627124
3.32,3.3899984
3.2,3.3831978
3.35,3.3733964
3.78,3.4039116
3.65,3.38912
3.6,3.3739233
3.41,3.38838
3.59,3.3872008
3.15,3.36829
3.9,3.393137
3.94,3.390411
3.01,3.3736067
3.71,3.3930068
3.89,3.4083104
2.9,3.3733063
3.51,3.3839126
3.97,3.4120975
3.12,3.3707976
3.03,3.3915448
3.65,3.3921328
3.26,3.3870168
3.26,3.378924
3.51,3.3834672
3.37,3.3880172
3.95,3.3833208
3.96,3.386804
3.41,3.3799305
2.62,3.3718681
3.72,3.392375
3.09,3.373043
3.25,3.36841
3.25,3.3825688
3.81,3.3828516
3.96,3.3927245
3.09,3.3723512
3.53,3.3844233
3.01,3.3707614
2.89,3.3548956
2.86,3.366745
3.32,3.3748212
3.38,3.3915
2.74,3.354291
3.46,3.3760257
3.83,3.3944097
2.94,3.3701954
3.4,3.3779154
3.15,3.3696685
3.07,3.3709035
3.63,3.3922276
3.54,3.3799539
3.67,3.3903356
3.48,3.3836331
3.54,3.3827186
3.65,3.3836813
3.39,3.3747053
3.04,3.3750663
3.04,3.3567796
3.51,3.37606
3.43,3.3803248
2.64,3.3527231
3.06,3.3691983
3.4,3.3816628
2.97,3.3853521
3.72,3.3972068
2.87,3.3411818
2.95,3.3723135
3.51,3.385106
3.74,3.3845506
3.22,3.3830671
3.36,3.3747473
2.35,3.3461199
3.7,3.3889122
3.67,3.387363
2.81,3.3793807
3.71,3.3686228
3.31,3.3732605
3.83,3.405292
3.36,3.373538
3.52,3.3941517
3.16,3.363264
3.66,3.388301
2.93,3.3706894
3.63,3.3794155
3.76,3.3831377
3.96,3.4009647
3.92,3.402946
3.72,3.3860784
3.6,3.3853188
3.4,3.3793688
3.21,3.3738747
3.81,3.383679
3.95,3.3919244
3.01,3.3772364
3.14,3.3780284
3.25,3.380806
3.94,3.4011955
3.44,3.378809
3.25,3.367989
3.62,3.3906236
3.88,3.3846474
2.86,3.3636136
3.29,3.3836622
3.61,3.3879185
2.77,3.3722968
3.39,3.3761935
3.77,3.3888893
2.92,3.3747334
3.25,3.37434
3.52,3.3850002
3.35,3.388122
2.67,3.3620214
3.68,3.3859425
3.44,3.3830523
2.99,3.3561234
3.46,3.3945417
2.81,3.364419
3.86,3.3926597
3.08,3.384191
3.46,3.3857784
3.84,3.3861651
3.65,3.393258
3.75,3.379447
3.46,3.385385
3.71,3.3878613
2.46,3.3568358
3.77,3.3788242
3.91,3.3947024
2.96,3.3597631
3.26,3.3730779
3.67,3.3904886
3.38,3.3771806
2.91,3.3704543
3.34,3.3745627
3.77,3.3771248
3.35,3.376297
3.29,3.3796368
3.35,3.3758535
1.49,3.342124
3.87,3.4038758
3.62,3.38913
3.33,3.3772535
3.58,3.3999424
2.95,3.3684306
2.39,3.3728533
3.97,3.400878
3.51,3.404697
3.54,3.3862958
3.42,3.3815641
2.55,3.365592
3.65,3.3876348
2.66,3.3548293
3.64,3.390327
3.67,3.3711066
3.26,3.3820648
3.08,3.3776817
3.56,3.383357
3.16,3.3771777
3.03,3.38166
3.63,3.3926702
3.16,3.3778248
3.25,3.3757763
3.06,3.3799129
3.52,3.3675036
3.65,3.3880844
3.68,3.384653
2.35,3.329956
3.52,3.3865228
3.3,3.3681316
3.46,3.3817964
3.3,3.3749814
3.29,3.3748345
3.4,3.383565
3.57,3.3839645
3.58,3.385985
3.05,3.367231
3.65,3.378518
3.0,3.3605728
