Actual,Predicted
3.8,3.11003
3.09,2.5823283
3.93,3.1244204
2.9,3.8896844
3.33,2.669331
3.39,3.8793886
3.81,2.8065557
3.5,2.4700813
3.26,2.6528733
3.25,3.1571002
2.74,3.0131192
3.21,3.092852
3.51,4.08106
2.96,2.7574804
3.54,3.9262664
3.79,2.9351645
2.88,2.6914492
3.39,2.9041765
3.51,3.8593419
3.03,3.2938435
3.5,4.000245
3.74,2.4472363
3.64,2.766578
3.24,3.8789895
3.21,2.487711
3.8,3.2844377
3.97,4.0044456
3.4,3.4420211
3.51,3.2246628
3.94,4.0894117
3.54,3.9132035
3.81,2.4822874
3.66,3.2351234
3.58,2.9516504
3.29,3.1479223
2.84,3.320914
3.56,2.5293083
3.35,2.9284093
3.92,2.5334957
3.36,2.7605302
3.48,2.4802418
3.18,3.4472585
2.63,3.3810358
2.92,3.7870095
2.86,3.8374174
3.8,4.21934
3.57,2.7629578
3.08,3.2248769
3.85,3.3531547
3.17,2.6288862
3.45,2.5859532
3.74,3.907264
3.33,3.2719338
3.71,4.184656
3.14,3.9527771
3.71,3.2986012
3.64,3.6796088
3.36,2.6881208
3.53,3.712266
3.37,2.968999
3.07,2.5855758
3.9,2.748934
3.19,2.5000381
3.5,3.247047
3.32,2.940046
3.66,2.7918568
2.84,2.985003
3.37,3.6723297
2.7,3.2589931
3.59,3.8611372
2.69,2.6663861
3.41,4.0017385
3.98,3.885358
3.8,3.339573
3.19,2.425927
3.81,2.771744
3.83,2.8578475
3.33,2.4277065
3.69,2.9260411
3.76,3.1239257
3.43,4.206028
2.65,3.1974719
3.67,4.0854225
3.17,2.4761326
3.84,4.1692295
3.04,3.0413837
3.03,3.441371
3.49,2.5569108
3.49,3.8228014
3.64,4.223666
3.24,3.8738487
3.78,2.6681213
3.53,3.443122
3.19,2.4019878
3.88,2.6244903
3.65,3.3694034
2.89,2.4760513
3.49,3.691375
2.46,3.1639676
2.95,3.8626392
3.96,3.122121
3.37,2.5825393
3.21,2.4136965
3.58,3.9636123
3.11,3.9930718
3.4,4.136948
3.7,3.2345388
3.21,3.6601164
3.59,3.8528254
2.69,3.6701035
2.88,4.071115
3.28,2.6875591
3.89,4.1626678
3.89,3.7277682
3.47,3.279551
3.22,2.773932
3.11,2.5337973
3.19,4.122508
3.79,4.159709
2.73,2.7090507
2.41,2.6215427
3.6,3.679183
3.81,4.23349
3.43,2.414113
3.58,2.963758
3.58,3.1476364
3.26,4.104783
3.75,2.4865792
3.48,3.1128595
3.87,2.8507464
3.29,2.5285492
2.89,2.5480833
3.37,3.9438617
3.29,3.891845
3.78,3.330784
3.92,3.00307
3.73,4.156398
3.65,3.3316557
3.26,2.9081783
2.67,2.8858626
3.06,3.0349145
3.64,2.6146123
3.86,3.1862144
3.28,3.2174263
3.08,2.7980676
3.43,2.4907012
3.55,2.924628
3.39,2.4862492
2.52,2.7752395
3.72,2.9448292
3.11,2.626774
3.33,3.0994413
3.67,3.1431594
2.92,4.068818
2.81,4.153386
3.03,2.6703775
3.59,2.6379225
3.41,3.0048664
3.36,3.9642775
3.71,2.501866
3.78,2.932426
2.75,2.6469529
3.29,2.900166
2.91,2.7393324
2.95,2.6023266
2.89,2.573541
3.6,3.684521
3.27,2.713867
3.53,2.4864762
2.89,2.5931098
3.31,3.3325913
3.71,2.7597663
2.88,2.4764855
2.9,2.884642
3.32,3.2105646
3.41,3.0772336
3.8,2.943723
3.62,2.9775114
3.39,2.6029646
3.22,2.7830057
3.56,4.1199703
3.26,4.026533
3.24,2.760473
3.71,2.759855
2.76,2.93111
3.44,2.4357119
3.16,3.0901308
3.58,4.2134647
3.24,3.099028
2.72,2.3599153
3.97,2.5654008
3.53,3.96153
3.28,2.6078665
3.41,2.5334566
3.58,4.141231
3.96,2.7187152
2.22,3.8066514
2.88,4.0793104
2.65,3.0243614
3.96,2.4891562
3.96,2.688449
3.63,2.6594698
3.81,2.9483266
3.88,2.9538355
3.32,2.6895328
3.4,2.4400704
3.81,3.9167383
3.98,3.1502137
2.68,3.2433767
3.35,3.2507646
3.79,3.079979
3.33,4.0375986
3.62,2.7612903
3.65,2.7712293
2.83,3.181996
3.3,2.480645
3.27,2.6876774
3.67,3.1515698
3.39,3.8492687
3.26,3.230261
3.62,3.2859745
3.15,2.498238
3.48,2.5383952
3.57,4.2255807
