Actual,Predicted
3.07,3.281446
3.55,3.409039
3.8,3.4277227
3.09,3.3160167
3.93,3.4002492
2.9,3.2271886
3.33,3.3335202
3.39,3.4038198
3.81,3.3851016
3.5,3.3120298
3.26,3.2803159
3.25,3.3869793
2.74,3.236959
3.21,3.3483016
3.51,3.330421
2.96,3.3013563
3.54,3.4754908
3.79,3.394258
2.88,3.359297
3.39,3.3446672
3.51,3.3881886
3.03,3.370794
3.5,3.3734503
3.74,3.3411472
3.64,3.420172
3.24,3.4022129
3.21,3.3511808
3.8,3.3709612
3.97,3.3803487
3.4,3.4316351
3.51,3.3755798
3.94,3.4427083
3.54,3.2562969
3.81,3.3400764
3.66,3.3949215
3.58,3.3591046
3.29,3.3769236
2.84,3.3505595
3.56,3.3436491
3.35,3.3334935
3.92,3.4041831
3.36,3.3569987
3.48,3.33042
3.18,3.391941
2.63,3.2829013
2.92,3.320665
2.86,3.341564
3.8,3.4181898
3.57,3.3599532
3.08,3.378172
3.85,3.409046
3.17,3.3304749
3.45,3.2739983
3.74,3.4513357
3.33,3.3855877
3.71,3.4716702
3.14,3.4481204
3.71,3.4039807
3.64,3.3386657
3.36,3.413654
3.53,3.4334738
3.37,3.3956711
3.07,3.3165276
3.9,3.450006
3.19,3.3758209
3.5,3.4038289
3.32,3.346842
3.66,3.4006395
2.84,3.3524542
3.37,3.3740962
2.7,3.3211708
3.59,3.4350064
2.69,3.3317778
3.41,3.3789048
3.98,3.467982
3.8,3.4381237
3.19,3.3157992
3.81,3.373696
3.83,3.3455274
3.33,3.2743568
3.69,3.3780193
3.76,3.4427476
3.43,3.4008176
2.65,3.3359635
3.67,3.346887
3.17,3.3266835
3.84,3.4383924
3.04,3.2607462
3.03,3.3688376
3.49,3.2857332
3.49,3.3722315
3.64,3.4243267
3.24,3.40331
3.78,3.391938
3.53,3.4289982
3.19,3.2788534
3.88,3.3784406
3.65,3.4783244
2.89,3.0866346
3.49,3.4091923
2.46,3.2323585
2.95,3.359238
3.96,3.4501173
3.37,3.3152318
3.21,3.2714798
3.58,3.3849876
3.11,3.3535235
3.4,3.355585
3.7,3.3967242
3.21,3.3573086
3.59,3.4270253
2.69,3.2164707
2.88,3.2764902
3.28,3.318717
3.89,3.437171
3.89,3.4672015
3.47,3.406116
3.22,3.3294833
3.11,3.3478365
3.19,3.3504264
3.79,3.4372108
2.73,3.3445466
2.41,3.083939
3.6,3.3426268
3.81,3.4427526
3.43,3.2879527
3.58,3.3823416
3.58,3.4288259
3.26,3.3251915
3.75,3.339464
3.48,3.3743744
3.87,3.4288409
3.29,3.3618512
2.89,3.2507944
3.37,3.4516523
3.29,3.4262083
3.78,3.4354103
3.92,3.3842347
3.73,3.3850281
3.65,3.4230063
3.26,3.309661
2.67,3.1580486
3.06,3.3173976
3.64,3.363588
3.86,3.486332
3.28,3.378497
3.08,3.3723695
3.43,3.3610737
3.55,3.3746772
3.39,3.3463023
2.52,3.3159587
3.72,3.4040658
3.11,3.3216522
3.33,3.3628252
3.67,3.4217727
2.92,3.2679324
2.81,3.3721457
3.03,3.33011
3.59,3.3974655
3.41,3.4384604
3.36,3.430692
3.71,3.3706977
3.78,3.3890562
2.75,3.2327569
3.29,3.3387282
2.91,3.253047
2.95,3.2689672
2.89,3.3005345
3.6,3.394494
3.27,3.27683
3.53,3.3459604
2.89,3.2636251
3.31,3.3733017
3.71,3.3016818
2.88,3.331402
2.9,3.2574482
3.32,3.3598106
3.41,3.3817775
3.8,3.4023116
3.62,3.3952057
3.39,3.3516715
3.22,3.2749166
3.56,3.5069165
3.26,3.35706
3.24,3.4101753
3.71,3.4314559
2.76,3.3335836
3.44,3.3274174
3.16,3.353158
3.58,3.4118562
3.24,3.314001
2.72,3.2074273
3.97,3.4037385
3.53,3.4728522
3.28,3.297232
3.41,3.350928
3.58,3.3781126
3.96,3.4012063
2.22,3.3081942
2.88,3.2964022
2.65,3.2235148
3.96,3.3127053
3.96,3.4379618
3.63,3.369421
3.81,3.4096692
3.88,3.3685086
3.32,3.3667915
3.4,3.332369
3.81,3.4641166
3.98,3.435499
2.68,3.314543
3.35,3.3646085
3.79,3.4898477
3.33,3.429249
3.62,3.352309
3.65,3.3747635
2.83,3.256706
3.3,3.3358858
3.27,3.3619442
3.67,3.3875396
3.39,3.4230464
3.26,3.3495374
3.62,3.4125774
3.15,3.298372
3.48,3.357157
3.57,3.4291072
3.48,3.400212
3.01,3.306788
3.33,3.3802223
3.62,3.4691741
3.37,3.3667262
3.03,3.221269
3.26,3.340721
3.94,3.4172683
2.53,3.2244322
2.56,3.3920958
3.72,3.439708
2.79,3.2900972
3.23,3.276275
3.34,3.3558993
3.46,3.3723497
3.28,3.371144
3.36,3.3210785
3.55,3.4064844
3.13,3.3224864
3.64,3.4287584
3.52,3.329302
3.56,3.3130205
3.26,3.3907177
3.06,3.345012
3.67,3.3891885
3.47,3.295907
3.72,3.4486294
3.82,3.3722677
3.55,3.417728
2.9,3.2513385
3.45,3.3414404
3.61,3.3561642
3.44,3.357049
3.79,3.4013076
3.11,3.3699732
3.92,3.3703873
3.32,3.4198196
2.47,3.1491656
3.9,3.4493797
3.95,3.3961225
3.47,3.3263774
3.03,3.3271787
3.71,3.3577626
3.92,3.3315456
3.17,3.380087
2.78,3.252299
3.68,3.3956094
2.84,3.3350768
3.09,3.2743535
3.59,3.2671406
3.64,3.3947694
3.41,3.4436848
3.96,3.4734843
3.49,3.4136155
3.93,3.4972694
3.51,3.2790132
3.35,3.3411005
3.72,3.3459184
3.37,3.348273
3.38,3.3598425
3.2,3.3621554
3.58,3.4188511
3.96,3.4300334
3.71,3.3379276
3.73,3.454099
3.39,3.4044006
3.53,3.3744116
3.32,3.3021388
2.16,3.3963447
3.72,3.4496946
3.24,3.3375587
2.74,3.300187
3.19,3.37514
3.19,3.3891034
3.9,3.3757281
3.22,3.4182267
3.71,3.3976998
3.19,3.2587159
2.81,3.4233303
2.04,3.2363055
3.94,3.4708815
2.84,3.3072374
3.51,3.4180195
3.37,3.3811097
3.79,3.3644333
3.6,3.3898432
3.26,3.4109318
3.46,3.4018054
3.34,3.368644
3.93,3.497585
3.49,3.360491
3.78,3.3993425
2.82,3.2336307
3.48,3.4016397
3.15,3.3824868
2.67,3.3243496
3.47,3.3855932
3.53,3.3636708
3.19,3.4089193
3.44,3.3585908
2.88,3.3671825
3.63,3.3841636
3.67,3.3794768
3.35,3.2981226
3.19,3.3691037
3.54,3.3739045
3.69,3.4465156
3.02,3.292206
3.67,3.3249574
3.35,3.3510265
2.94,3.3104875
3.71,3.4251306
3.36,3.424959
2.51,3.312534
2.56,3.2486103
3.26,3.3749032
3.71,3.4301925
2.98,3.2550604
3.32,3.3306234
2.88,3.2512028
3.94,3.4378614
2.96,3.2998466
3.9,3.405058
3.12,3.3204777
3.57,3.3531954
2.46,3.2407558
3.05,3.2839131
3.78,3.4634593
3.58,3.3763888
2.95,3.3741891
3.94,3.4277928
3.64,3.4212039
3.36,3.370107
3.29,3.4006646
3.81,3.3978517
3.97,3.4158137
3.23,3.3686233
2.74,3.2724116
3.06,3.3240535
2.38,3.223023
3.41,3.4092138
3.82,3.357582
3.49,3.310569
3.09,3.3045433
3.85,3.422189
3.08,3.3051248
3.38,3.4287834
2.46,3.3591936
3.86,3.3236885
3.7,3.3578134
3.68,3.332704
3.61,3.3669567
3.21,3.3396604
3.48,3.421858
3.24,3.3878868
2.99,3.3746603
3.48,3.4007578
2.09,3.2503672
3.83,3.3717926
3.75,3.4527745
3.59,3.352406
3.49,3.3467114
3.57,3.3520033
3.41,3.3611295
2.71,3.2152371
3.92,3.434915
3.24,3.345738
3.79,3.346164
3.76,3.3440757
3.04,3.2663298
2.91,3.3009827
3.61,3.469782
3.53,3.3592203
2.82,3.2551005
3.32,3.410825
3.2,3.413011
3.35,3.3194523
3.78,3.4375014
3.65,3.390115
3.6,3.3346517
3.41,3.4474237
3.59,3.393899
3.15,3.3916595
3.9,3.4003258
3.94,3.38712
3.01,3.288679
3.71,3.3955991
3.89,3.4145565
2.9,3.3533733
3.51,3.346085
3.97,3.4839005
3.12,3.3501718
3.03,3.3462708
3.65,3.3527083
3.26,3.4287183
3.26,3.379892
3.51,3.3754814
3.37,3.4141233
3.95,3.4027526
3.96,3.3497286
3.41,3.3924212
2.62,3.3289745
3.72,3.439
3.09,3.31968
3.25,3.302173
3.25,3.4063241
3.81,3.3521965
3.96,3.374743
3.09,3.3692608
3.53,3.365794
3.01,3.3565657
2.89,3.2698898
