,Actual,Predicted
2932,3.816326530612245,3.7872115410864353
13775,3.6896666666666667,3.670739835128188
13740,3.309074074074074,3.344603106379509
15975,2.7562666666666664,2.6563395131379366
4098,3.774642857142857,3.5615739934146404
16706,3.0004761904761907,2.9784196503460407
20274,2.8506896551724137,3.1438244059681892
21796,3.696086956521739,3.61722481995821
28224,3.616981068289385,3.5638612899929285
31712,3.593658536585366,3.2580072414129972
15110,3.5496296296296297,3.3405974339693785
16731,3.6666666666666665,3.683622609823942
1244,2.6985714285714284,11572527.964481294
16863,3.5332,3.573410138487816
16111,3.5614634146341464,3.5550619047135115
4931,3.9029166666666666,3.760359287261963
18048,3.3244540229885056,3.216612458229065
26581,3.2222222222222223,3.597967367619276
6928,3.2271428571428578,3.4778624419122934
14574,3.0855128205128204,2.7939493618905544
26233,3.6469387755102045,3.74370532669127
24367,3.1553246753246755,3.1923158019781113
29639,2.792666666666667,2.7985524646937847
1823,3.7824137931034483,11572527.946331102
5898,3.178793103448276,3.140008956193924
10166,3.7922537878787876,3.833261488005519
13721,2.491894409937889,2.3886204324662685
24857,3.5144067796610168,3.586954802274704
17748,3.1316018315018312,2.987701267004013
20403,3.6740659340659336,3.6078593023121357
23662,2.7884848484848486,3.026514410972595
38236,3.4296774193548383,2.9936511516571045
38640,3.45875,3.235885012894869
6490,3.9052380952380954,4.000169353559613
25800,3.542083333333333,2.9744355231523514
27691,3.6085294117647058,3.3317698314785957
9298,2.810204081632653,2.797879245132208
34283,3.7288372093023257,3.787257470190525
29800,3.246883116883116,3.2693362794816494
38505,3.3061983471074385,3.6712076738476753
28442,3.42595744680851,3.4998151939362288
29236,3.3736363636363635,3.7883447725325823
27102,3.6446666666666667,3.7224616147577763
38434,3.3814285714285717,3.69601733982563
29617,2.9873076923076924,12512680.278268456
18718,3.417857142857143,3.4656281173229218
20419,3.554761904761905,3.6291828267276287
31871,3.8566659663865543,3.7504256702959538
17479,3.4530526315789474,3.3749019652605057
15144,3.283906976744186,3.278821302577853
9160,3.6403846153846158,3.6280594281852245
18392,3.1082142857142854,3.5440156161785126
34424,2.6073972602739723,2.52342071197927
12423,3.147,3.1639893986284733
828,3.4846153846153847,3.4140041396021843
7450,3.9396969696969695,12512680.447329829
2311,3.164048780487805,-584094061.916055
9424,2.5337139849290784,736783452.3050374
33510,3.6213636363636366,3.0882083605974913
9797,3.2896666666666667,3.3844609800726175
35724,2.96219298245614,3.2086441796272993
6466,3.519705882352941,3.5261157378554344
37154,3.7952380952380955,3.8457851950079203
38608,3.893326612903225,3.9414708632975817
15976,3.471319143819144,3.136950124055147
34704,3.650952380952382,3.527895003557205
8542,3.5332,3.4251972287893295
34622,3.206428571428571,3.2337608579546213
9798,3.3446666666666665,3.3323408104479313
31455,3.159545454545454,2.972439294680953
2487,3.614,3.187013663351536
28826,2.265294117647059,482063696.1288975
8165,3.1589285714285715,3.313529660925269
16909,3.3052173913043483,12512680.017296132
30548,3.6697136669554205,3.616015760228038
36165,3.685963855421686,3.79605258628726
31981,3.715357142857143,3.8884746208786964
26745,3.6294827586206897,876915882.9660449
2666,3.223333333333333,436334031.8267484
28756,3.402338588588589,3.369787285104394
8391,3.4115625,3.2394368201494217
33268,3.600222222222222,3.2893436457961798
22578,3.3484444444444446,2.949734028428793
25944,3.65375,3.492068324238062
33680,3.3553333333333337,3.4232792407274246
12265,3.048095238095238,3.0262931659817696
31796,3.0,3.0916133373975754
3462,3.4090322580645163,-361045865.139667
1489,3.529850746268657,3.7240176498889923
1429,3.4907788753799394,3.2995016388595104
28398,3.1531628787878785,3.2555562034249306
19589,3.8306593406593414,3.7955841161310673
28886,3.8066666666666666,3.859530495479703
27441,3.8157281553398055,3.520341720432043
23864,2.7324999999999995,3.1441097743809223
20422,3.6614659685863877,3.6967349871993065
36819,2.650978991596639,2.8757551182061434
21407,3.262765957446809,3.5826816596090794
860,3.7883852040816324,3.7875171341001987
32624,3.8080769230769227,3.4112465642392635
14800,3.3175555555555554,3.7212316934019327
5494,3.4826851851851854,3.5347757805138826
32542,3.2396,2.7891402393579483
26758,2.6,3.466293253004551
32967,3.3968965517241383,394077235.45685035
14408,3.4467924528301888,3.581287022680044
20751,3.546136363636364,482007915.2591425
19864,3.0309090909090908,3.355836134403944
5280,3.0972782608695653,3.30347266420722
36370,3.3578666666666663,3.222263131290674
19422,3.1923076923076925,3.3979002088308334
20410,3.475714285714286,3.475773222744465
12914,3.345555555555556,3.462956603616476
23135,3.038846153846154,3.053783942013979
22840,3.2694827586206903,3.12154483422637
10081,3.5714285714285716,3.491716703400016
28436,3.0664,3.1254912950098515
11523,3.7155882352941174,3.6164575461298227
32064,3.6192857142857138,3.252187680453062
10292,3.0918181818181822,3.4449328146874905
19513,3.2356192129629626,88943700.19124939
24979,3.4129046563192906,3.4228534884750843
7417,3.4394264069264064,3.5103233885020018
19552,2.5938134057971016,3.336951831355691
3637,3.723333333333333,752036659.4590557
34839,3.2526829268292685,3.0712251234799623
27956,3.6123275862068964,3.4589506536722183
4392,3.258974358974359,3.271299298852682
10121,3.319166666666667,3.4271310679614544
647,3.5454545454545454,3.4275640174746513
16424,3.7243333333333335,-153108707.9613789
26941,2.8005714285714283,2.717848464846611
22572,2.9415934065934066,3.2797767985612154
33162,3.270625,3.5286594852805138
32283,3.6281395348837213,3.765846259891987
27842,3.9071999999999996,3.800778329372406
18138,3.3640909090909092,3.0898169316351414
3680,3.4553658536585368,3.0621210038661957
29021,3.7411111111111106,-80581341.89868517
38366,3.9166666666666665,3.302019774913788
10633,2.763157894736842,2.734294945374131
11052,2.9372815860215056,3.398589588701725
34681,3.8889583333333335,-182442468.44212416
14068,3.626066126855601,3.5861772540956736
4565,3.4574285714285713,3.4697546865791082
28525,2.9639843749999994,3.114540020003915
14723,3.575425724637681,3.7913816701620817
1068,3.268913043478261,3.2396189477294683
10089,3.1391666666666667,3.1449885964393616
35033,3.8413825757575757,3.4392553567886353
5036,3.8460714285714284,3.7641382813453674
23381,3.4096243842364533,332464113.7508457
14960,3.1205555555555557,3.4538104943931103
1222,3.4878048780487805,3.5268070958554745
21616,3.1191954022988506,3.6844005919992924
26643,3.5203999999999995,178014512.25493318
385,3.8147222222222217,3.6788715664297342
18207,3.0463636363636364,-23225304.52027505
33881,3.3251315789473685,2.9861239343881607
881,3.8027272727272727,12512680.038827699
33362,3.8252380952380953,3.8585086911916733
9598,3.0863414634146342,3.1124186627566814
8667,3.486854838709678,3.501594563946128
13195,3.1424911032028473,3.2256677728146315
38102,3.6853703703703706,3.7154560443013906
22608,3.110564516129032,3.1646935250610113
27013,3.348505747126436,3.658743668347597
9757,3.229583333333333,3.522821767255664
38546,3.474807692307692,3.4290204010903835
15082,3.334953271028038,2.9421156235039234
28523,3.1001149425287355,3.300065914168954
8471,3.258544759334233,3.323306016623974
35731,3.2744117647058824,3.4010974429547787
8318,2.8686956521739133,3.3245305828750134
8659,3.3007323232323236,-333193607.4204355
28518,2.9103333333333334,3.1374574322253466
27752,3.9014814814814818,12512680.319271471
16359,3.4944,340275555.6642164
9756,3.036752136752137,3.111253272742033
23896,3.1525,3.354893187060952
33727,3.279780219780219,2.9401804953813553
29595,3.6782246376811596,3.8596926610916853
6418,3.8648148148148147,3.867494411766529
19258,1.8576190476190475,1.9716911613941193
4194,2.359025769956003,2.673177285119891
5758,3.4391228070175437,3.451447643339634
34838,3.6288461538461543,-940148.567898592
24528,3.324545454545454,3.700820118188858
25131,2.7552941176470584,3.1442965492606163
30680,3.3043478260869565,3.1365485414862633
38260,3.0496296296296297,3.8233285509049892
5146,3.173541666666667,3.4115894716233015
19692,3.3736111111111113,3.4225400052964687
32974,3.3474226804123703,-39608691.46274635
25972,3.85390243902439,-47716781.6184451
14988,3.333846153846154,3.7153217289596796
14080,2.7434615384615384,3.2793349735438824
6280,3.4815823048587022,25194552.25075955
15117,3.366129032258064,2.972858816385269
23131,3.2805263157894737,-940148.9933672827
35540,3.4579999999999997,3.518083782866597
34949,3.5113019250253292,-487554423.4645655
33202,3.275434782608696,3.164291676133871
18598,3.2295689655172417,3.3754630126059055
12400,3.160037878787879,3.3730125576257706
17850,3.9514563106796117,3.8978870641440153
33984,3.5833333333333335,-940148.6587354727
27758,3.88,3.7877678107470274
37407,3.694,2.6040516048669815
16086,3.2366666666666664,3.415941162034869
29095,2.951272688571539,3.209443796426058
36848,3.8654385964912277,3.6743434611707926
10911,3.475112325440194,3.7009259779006243
16547,3.717037037037037,3.637649569660425
2442,3.917948717948718,3.7441452462226152
33455,3.8611627906976747,3.4268228635191917
2749,2.8333333333333335,2.7198229022324085
31861,3.6959999999999997,3.476285293698311
14191,2.9858333333333333,3.5181225407868624
15512,3.2269060773480667,3.0712856464087963
19007,2.331089108910891,2.538580622524023
7114,3.4808823529411765,3.726081306114793
16534,3.306599999999999,3.4959416799247265
1789,3.71875,3.52809689193964
26773,3.2265707964601766,3.53036667406559
38427,3.143214285714286,3.2413078397512436
18118,2.649583333333333,2.57904907874763
6756,3.1,3.123336434364319
31979,3.031588785046729,2.8977091647684574
21100,2.8460606060606066,2.719682142138481
33034,3.778095238095238,3.2820025216788054
34437,3.638421052631579,3.6893663834780455
10806,3.695428571428571,3.456183336675167
7910,3.4060869565217393,2.5690088607370853
36834,3.4510810810810812,3.3668975960463285
31947,3.8457142857142856,-608523147.826207
7982,2.7506927575348628,2.8441452234983444
24515,2.639380881735899,2.6879962533712387
37808,3.526163191840408,3.514931593090296
8258,3.2061904761904763,3.1938663199543953
27380,3.622444444444444,3.4077541176229715
38245,3.7638709677419357,-39842483.02818474
29511,2.9511111111111115,3.024184439331293
17240,2.919611650485437,2.993658432736993
12137,3.603095238095238,3.655240949243307
26793,3.081571428571429,3.445446200668812
2684,3.6936011904761905,-682114322.5938047
10254,3.087575963438735,3.184713926166296
32868,3.4378125,3.7430852130055428
7878,3.537037037037037,3.342718679457903
29160,3.730703125,3.6343329194933176
23756,3.0009375,3.131272282451391
4059,3.1424242424242426,3.556178430095315
6399,2.3745833333333333,-609753529.7579784
11448,2.5130872572956635,2.3576155826449394
15668,3.1779586385836387,3.4397417660802603
8250,3.1344628099173555,3.1221377700567245
35617,3.3369473684210518,2.095868768170476
14541,3.4819927069927075,3.5573584716767073
21564,3.7820689655172415,3.164948459714651
383,2.8819354838709677,2.404735380783677
7630,3.424909090909091,2.891103632748127
15618,2.2864285714285715,1.9675364941358566
17684,2.7659459459459463,2.8435287643224
26315,3.6812,3.2544142566621304
21305,3.465344827586207,3.3839941546320915
11304,3.9103846153846153,3.7643267437815666
12135,3.6723437500000005,3.6115538589656353
30506,3.560714285714286,316006534.0039295
13820,2.9417550410754294,3.1022897139191628
9136,3.2941883116883117,3.322556572034955
9899,2.6,2.523278307169676
27475,3.357142857142857,288810658.7271722
156,3.0582539682539682,2.8769302181899548
33054,3.646458333333333,3.464778458699584
32249,3.635714285714286,-13946212.997540861
32718,3.365522988505747,3.436641789972782
24711,3.1594029850746264,3.1753161624073982
33504,2.9673333333333334,3.0353801138699055
1790,3.4720833333333334,3.6353568341583014
27141,3.57691570881226,3.5905660931020975
31156,3.2039130434782606,3.400151075795293
19574,3.472610837438424,-222737967.00639927
22839,3.682380952380952,98077287.06452999
1339,3.3551612903225805,2.553031450137496
10152,3.55,3.1574676018208265
577,3.8539999999999996,53336437.088496685
9788,3.141538461538462,3.194774802774191
2288,3.7659259259259255,-940148.7136469167
15505,2.9446812227074233,2.9287728257477283
16761,3.469795918367347,3.5041634012013674
2221,3.5090476190476187,-367528626.3919901
29262,3.819090909090909,3.7637923639267683
27552,3.7210204081632656,3.8586913403123617
22504,3.619523809523809,3.542077574878931
31781,3.306122448979592,3.9109575394541025
12048,3.9226666666666663,3.855951126664877
22790,3.152571428571428,2.9653032943606377
1087,3.3137142857142856,3.3089666925370693
17098,3.018333333333333,3.052852138876915
18926,3.047192982456141,2.896410323679447
10198,3.897307692307692,3.7618457842618227
36421,3.74344262295082,3.402708789333701
32280,3.8971794871794874,12512680.187283434
36988,3.384017094017094,3.4792946614325047
17599,3.051991097235848,2.4290449284017086
36613,3.6498319327731092,3.621240809559822
5422,3.6538461538461533,3.6369360126554966
29982,3.7362499999999996,3.689266685396433
14165,3.8723076923076927,80807982.28792043
24955,3.244743276283619,3.233235288411379
32903,2.7615094339622637,2.732181739062071
26346,3.638958333333333,3.8255193196237087
33804,3.1355555555555554,3.0815874319523573
2821,3.6286046511627905,3.8456722609698772
6493,3.206666666666666,-234381159.53588715
32730,2.777216748768473,2.9073609448969364
17557,3.9523809523809526,3.9696906860917807
13205,3.8539999999999996,22192341.40047754
1533,3.3353669724770643,-271611044.996819
35572,3.3331512605042017,3.345210913568735
22490,3.5002631578947367,3.78135497123003
830,3.0067777777777778,334490098.0998339
25887,3.5618749999999997,2.7639230005443096
28842,2.79739203163017,3.1480307783931494
25294,3.482155870445344,3.679154321551323
10402,2.697674418604651,2.815758764743805
299,3.394545454545455,-612189871.4465141
18417,2.7904651162790697,3.2704872731119394
31108,3.7214285714285715,3.9407213795930147
36940,3.0772629665020967,3.4072539173066616
9702,3.8603225806451613,3.847997412085533
7719,3.6668292682926835,3.4959026277065277
36135,3.424947368421053,3.402760151773691
7273,2.765263157894737,3.090017721056938
9044,3.86125,3.329564657062292
3489,2.879203539823009,2.9812473841011524
16075,2.6343301354902575,3.139679132029414
27692,2.8672395833333333,3.1695895213633776
2207,3.92280487804878,646997837.6934997
23106,3.389583333333333,3.268786083906889
16877,3.7287500000000002,3.4522158335894346
20306,3.889259259259259,3.858785532414913
34086,2.847717391304348,2.7365239076316357
26121,3.229867549668874,3.202716812491417
13500,3.464390243902439,3.5087352879345417
4454,2.4563157894736842,2.7314780727028847
26411,3.072142857142857,3.4731255136430264
908,3.394090909090909,3.4978356044739485
7772,2.99096256684492,3.194200439378619
26509,3.505925925925926,3.3457356337457895
13930,3.9304166666666664,108271778.26779291
7123,3.885,3.9725481029599905
6040,2.6547619047619047,3.0000389721244574
28780,3.4905882352941178,3.756194021552801
20561,3.161967871485944,3.5017393454909325
20084,3.8493548387096777,3.4937013387680054
7466,3.429206349206349,3.353866096585989
15717,3.9565217391304346,3.7918587662279606
34021,3.6796153846153845,3.5092294197529554
11550,3.40282722513089,3.318583872169256
2389,2.9900000000000007,-1112657649.616017
30424,3.3463414634146345,3.605128712952137
7791,3.240833333333333,3.0428442545235157
20510,3.7224999999999997,3.7221647705882788
25067,3.5835833333333333,3.4520892295986414
27786,3.5214583333333334,3.51671501994133
36116,3.5062068965517246,3.6519627794623375
28937,3.872909090909091,3.518733821809292
14183,3.482575757575758,3.3622490782290697
16528,3.100333333333333,3.026835408061743
23468,2.857619047619047,3.1612774655222893
35181,3.27781914893617,2.8351673744618893
15417,3.063346456692914,3.481078080832958
16104,3.6174999999999997,3.5545424334704876
15329,3.6277664974619293,3.431150835007429
6927,3.4548695652173915,3.3610077649354935
20225,3.605555555555555,3.7330213747918606
18330,3.478,3.5720659904181957
2513,3.4135999999999997,12512679.541112816
28025,3.600666666666667,3.5614721830934286
34761,2.246640711902114,2.850857464596629
8115,3.529642857142857,3.517315212637186
17668,3.2030434782608697,26803225.58528336
10656,3.606060606060606,3.5169429294764996
4468,3.079047619047619,2.707648139446974
26226,3.473510416666667,3.3148633930832148
14468,3.2653409090909093,3.533377133309841
2148,3.342368421052632,2.8663192316889763
1545,3.3215384615384616,3.6783388387411833
22304,3.145217391304348,3.1685065515339375
22454,3.3367512077294688,3.62081316486001
36237,3.84,3.9407341182231903
4310,3.2857142857142856,3.4481649957597256
25360,3.923076923076923,3.834460634738207
12074,3.2443661971830986,2.8404853884130716
32888,3.493333333333333,12512679.891236354
35700,3.7461904761904763,-382025521.1993104
30040,2.948529411764706,-297251156.0856104
16778,2.981153846153846,2.8669902123510838
8674,2.9133846153846155,2.9957023821771145
273,3.2929166666666667,22192341.326664317
1117,3.2852727272727273,-940148.6752823032
24808,3.2962962962962967,2.9862910602241755
5258,3.038,3.017533553764224
17027,2.8942439516129035,3.2425387408584356
12976,2.8968965517241374,2.668646428734064
35003,3.654,3.376208381727338
37200,3.4358974358974357,3.4359715692698956
26432,3.952285714285714,3.843834640458226
16382,3.242272727272727,3.2659480199217796
9396,3.761739492753623,3.847395680844784
16351,3.500384615384615,3.3951511569321156
10300,3.563846153846154,3.9405270256102085
12210,3.576136363636364,3.657126482576132
31059,3.3486363636363636,-400516090.55506533
7917,3.20875,3.6636169720441103
21021,2.963070866141732,3.123667512089014
38021,3.583611111111111,-78105535.35817952
18430,3.7776666666666667,-940224.1012528334
244,3.9130434782608696,-255956265.98976135
23205,3.394090909090909,3.7216513082385063
26383,3.1359375,3.121336627751589
8892,3.550869565217391,3.492573017254472
29239,3.6156868686868684,3.7282041516155005
25398,3.577314814814815,3.742511723190546
3783,3.3855326704545456,3.4868138171732426
11395,3.9336,3.9010053239762783
13765,2.8266315789473686,2.8178815003484488
28682,3.125384615384615,3.08331954292953
38345,3.7565384615384616,12512680.353591762
34549,2.573917525773196,2.643785810098052
27317,3.651818181818182,169428160.75388515
25976,3.6934615384615386,3.7332482300698757
29031,3.5220000000000002,3.573867406696081
4484,3.3047826086956524,3.3324780836701393
18020,3.8076923076923075,3.677979813888669
3500,3.47537037037037,-212317806.7294102
4995,2.9263636363636367,2.775410506874323
8927,3.898695652173913,3.886369774118066
22535,2.5502499999999997,2.697295617312193
38586,3.1883333333333335,3.197618141770363
17509,2.5871999999999997,2.585723105818033
9654,3.461794871794872,3.423839509487152
6872,3.4540909090909087,-9014457.84373271
3406,3.333793103448276,2.8244038932025433
44,2.963174603174603,3.11105920560658
8039,3.4942234848484848,3.4818974919617176
30816,3.2802272727272723,-940148.6261758506
30929,3.9347826086956523,3.9688209500163794
28971,3.771136363636363,3.6453927531838417
15321,3.407037037037037,11756615.204530576
31117,3.924729064039409,8009512.302288728
4644,3.2335869565217394,3.197384364902973
10956,3.2110399999999997,3.1623857244849205
19470,2.7868,3.0164686162024736
18073,2.8986440677966105,2.9992691539227962
3134,2.9103333333333334,3.04133733920753
27982,3.7861904761904763,3.713353658095002
26919,3.713636363636364,137768247.8660676
38218,3.9274999999999998,11572527.99948795
28583,3.2658823529411767,3.2790374606847763
27257,3.3202062785811397,3.2027679681777954
4863,3.2158461538461536,2.9966379180550575
13256,3.4604761904761907,3.6150120478123426
1863,3.024390243902439,3.1098243538290262
32982,3.397219662058372,3.2900297977030277
17468,3.374018691588785,3.2832783460617065
29862,3.348297872340426,3.265710722655058
25634,3.408636363636364,3.1233154088258743
785,3.2959615384615386,3.263305703178048
4048,2.9720833333333334,2.9239394534379244
345,3.6582051282051284,3.4802491068840027
36346,3.30113454452527,3.276114407926798
16112,3.8636097560975604,3.656277474015951
16589,3.9293617021276597,3.9606907796114683
37619,3.4916286149162863,3.546419855207205
29060,3.7190250000000002,3.8379780929535627
5263,3.2889473684210526,3.303657652810216
31708,3.8636363636363638,3.8974537700414658
23028,3.4112101045883945,3.311059568077326
35992,3.25631698685541,3.4265057295560837
31418,3.232203914141414,2.8420654088258743
2774,3.4196774193548385,3.203908257186413
22118,3.5596428571428573,3.145953591912985
16127,3.5154545454545456,3.573096800595522
19503,3.8387878787878784,3.5348035022616386
7886,3.714761904761905,3.7176336608827114
8650,3.1237142857142857,3.1620988622307777
27590,3.409090909090909,3.281433790922165
17756,3.5911639326735094,2.8798550870269537
22681,3.8117391304347823,3.8874973580241203
38542,3.962962962962963,3.705141507089138
29583,3.8552727272727276,3.936877880245447
21431,3.228181818181818,3.430189225822687
16874,3.1952713178294574,3.4975846763700247
18090,3.91804347826087,3.9242084994912148
30486,3.1864705882352937,3.3759560249745846
21776,3.3754166666666667,3.790039364248514
22125,3.8448837209302327,3.9435502402484417
17259,3.7017910447761193,3.741656433790922
21653,3.0974193548387094,3.489923730492592
14494,3.547925170068027,3.4538567699491978
667,3.5598136645962732,3.482450868934393
4276,3.3782251082251085,3.49680482968688
33612,3.8295121951219517,3.8105347473174334
30415,3.671641791044776,3.6871078051626682
16149,3.9366666666666665,3.7661178037524223
3368,3.13475,-940149.3665994648
25477,3.79125,1397220411.2398632
2375,2.3976190476190475,2.6964350678026676
9773,3.1433333333333335,3.131008245050907
1910,3.346544276457883,3.350410547107458
11692,3.151818181818182,3.3565960228443146
25141,2.489753086419753,256661412.5319804
31287,3.970869565217391,3.92622734233737
23734,3.805434782608696,3.7643654849380255
37837,3.9378125,-211291880.67576274
37290,3.2789873417721522,3.3804016783833504
22226,3.63875,12512680.262640513
12355,3.721025557382917,3.8483085241168737
5004,3.381764705882353,3.36418036185205
27303,3.5929629629629627,-940148.9639166109
30309,3.567954545454546,3.5263802967965603
37069,3.308200481356419,3.1717835068702698
1751,3.8309589041095884,3.7095135133713484
19218,3.248587570621469,3.0063402708619833
1485,2.8876319287786014,2.9729712791740894
38261,3.6934615384615386,3.684667970985174
38593,3.4170833333333337,3.5646457318216562
2761,3.502923076923077,936739053.726212
59,2.4095720051553386,2.9205683171749115
14681,3.419677419354839,3.4783107209950686
17194,3.5557575757575752,3.676521435379982
78,3.1833333333333336,498495483.51945114
34807,3.72215,3.2449053693562746
11430,2.8897101449275366,3.5459116958081722
11793,2.91873460591133,-318498593.6598332
24265,3.137321428571428,3.201411509886384
36734,3.5768181818181817,3.5794127881526947
35606,3.317619047619048,3.5852721985429525
18957,2.3756037151702794,2.4708171151578426
11204,3.5719047619047615,3.6902744621038437
20428,3.5034545454545456,3.4836736992001534
7577,2.900333333333333,3.2593927681446075
4142,2.826190476190476,2.8385140486061573
2621,3.0547619047619046,3.217439290136099
25612,3.919655172413793,3.5097330678254366
135,3.668156565656566,3.548948446288705
31159,2.4692592592592595,-940149.0765862986
11708,3.5551020408163256,3.6962504871189594
28809,3.813446479491116,3.6632409654557705
14913,2.8721276595744683,3.0185053814202547
12907,3.2687096774193547,3.2190168909728527
2887,3.2934,3.305131271481514
23824,3.654,3.569833569228649
29343,2.7783333333333333,3.095966961234808
1564,3.6934000000000005,3.5751418955624104
18072,3.2976595744680854,3.4044943898916245
16773,3.3338095238095242,3.5065529216080904
7042,3.482222222222222,3.248802315443754
36552,3.6301773049645387,3.0766655933111906
22970,2.4696875,2.426798176020384
10958,3.4971929824561405,3.6713548824191093
8794,3.1804166666666664,3.4036041665822268
27784,3.812,3.795365534722805
14357,3.9421739130434785,3.9287850502878428
20195,3.0006666666666666,3.2773407250642776
1720,3.2066000000000003,2.8808642886579037
10185,3.4145454545454546,3.205109493806958
28450,3.5497058823529413,3.4972491450607777
28190,3.848571428571429,3.871270876377821
21286,3.372588235294118,3.172421373426914
11017,3.14,2.8890361320227385
31048,3.619047619047619,3.932422023266554
4733,2.559032258064516,2.3828848004341125
24508,2.8046875,2.751085188239813
10278,2.9061904761904764,3.852463573217392
33666,3.1219718309859155,3.6672147754579782
25506,3.9308333333333336,12512680.331627337
14301,3.8640909090909092,-1143936711.965073
29006,3.194679012345679,-782550441.6152233
20817,3.733714285714286,3.7034957967698574
26883,3.3133333333333335,3.474464602768421
23770,3.9115555555555557,3.801314238458872
17491,3.049833333333333,3.0534785203635693
22808,2.983673469387755,3.127169009298086
23611,3.332962962962963,3.059849003329873
12699,3.7870833333333334,3.6966036334633827
3738,3.5125,3.5208893679082394
15641,3.9068,3.812338549643755
35290,3.3344444444444443,3.5250243581831455
35616,3.4934000000000003,2.5893699899315834
20554,3.827931034482759,3.7357439156621695
6042,3.678888888888889,-229184641.36036128
29804,3.6212,3.422668194398284
10596,3.5003703703703706,3.6339637245982885
15190,3.8432352941176475,3.762318706139922
21970,3.72,3.896480105817318
9276,3.4083870967741934,3.4151025004684925
9041,3.5108860759493674,3.5789152160286903
9819,3.0429999999999997,3.2999916337430477
38414,3.902439024390244,12512681.047437053
6799,3.0720238095238095,-469007261.276987
10817,3.8786666666666667,3.7572613321244717
21252,3.134020618556701,3.149380784481764
34194,2.625,2.5295834187418222
1299,3.5646153846153847,3.6655777357518673
2735,2.803181818181818,2.7250795774161816
5684,3.3027711408887876,3.208892147988081
24563,3.0687179487179486,3.0321713034063578
16780,3.630510306686777,3.4901195149868727
26805,3.5483320867614063,3.5181270204484463
20875,3.6519148936170214,3.5212769210338593
8694,3.4782608695652173,-4103318.9717635494
19411,2.785476190476191,3.2356395721435547
23486,2.558970588235294,2.97406592220068
25617,3.328181818181818,3.3185981400310993
8478,3.468378378378378,3.481456909328699
23047,3.055333333333334,3.247582834213972
12919,3.870967741935484,3.89924649707973
16232,3.0374074074074078,3.241625476628542
1721,3.826,3.8042623437941074
19977,3.69,3.886170893907547
36783,3.0869565217391304,3.449682889506221
18665,3.918490566037736,3.8953273221850395
35530,3.7404347826086957,3.564119465649128
8515,3.4371875000000003,3.383267842233181
10774,3.5275,3.623916916549206
19856,3.396859504132231,2.9403433576226234
15765,2.7976785714285723,3.159865587949753
20609,3.6770588235294115,3.859093213453889
6977,3.16625,3.2380048651248217
5217,3.8486363636363636,3.774144185706973
3971,2.9511111111111115,2.7394110076129436
15486,2.9093684210526316,2.938933130353689
33825,3.5517391304347825,3.327723640948534
2496,3.3769775785808394,3.0988519936800003
4385,3.4136,3.4259241223335266
19555,3.8252380952380953,3.7898804284632206
19685,3.9167857142857145,-362086001.9748529
22036,3.261351351351351,3.628678049892187
17413,3.0117857142857143,2.8241802863776684
18670,3.137272727272727,3.057563181966543
18300,3.894545454545454,3.710297603160143
35510,3.2021212121212117,3.2768579367548227
11213,3.5656521739130436,-940148.4664415494
37098,3.924875,12512680.82519411
32997,3.4938888888888893,3.42790418677032
34483,2.5797058823529415,3.0051854625344276
7512,3.6675,3.7073171995580196
3350,3.3739999999999997,3.371002968400717
36442,3.9308333333333336,-244236142.8875249
35830,2.9319907407407415,-241208278.37376663
9121,3.364794520547945,3.3763987962156534
27839,3.9293939393939397,3.919157898053527
10160,2.9444093406593406,3.2069947831332684
33006,3.5728571428571434,2.3907649219036102
9348,3.84,3.807152481749654
10787,3.875,3.8950918298214674
33483,3.468055555555556,3.4745855517685413
26736,3.4172222222222226,3.4078182242810726
33945,3.7904109589041095,3.69435559399426
21240,2.5970833333333334,2.552222393453121
2482,3.7607999999999997,3.7761756144464016
30253,3.752962962962963,389587791.7015213
25171,2.6033333333333335,2.5601530987769365
20626,3.4837500000000006,3.146609637886286
33672,3.8806,2.5597442351281643
3046,3.2525675675675676,2.9891358371824026
14021,3.642295652173913,3.5498712584376335
29286,3.9541379310344826,3.860554166138172
1196,3.3533333333333335,3.2560929749161005
13265,3.632448979591836,3.4843836184591055
2193,3.5253434592227695,3.6287179365754128
17466,2.9166666666666665,3.126443024724722
22163,3.5730555555555554,3.3214682657271624
29257,2.716470588235294,2.9375552516430616
10786,3.7422580645161294,3.612647108733654
7488,3.00875,3.065554853528738
38268,3.5640000000000005,3.4948817156255245
15427,3.4203816793893127,3.3433231972157955
37612,3.203875,3.2775587998330593
27140,3.5251708333333336,3.0833265837281942
35868,3.783275862068966,-171801065.8004447
33373,3.563103448275862,3.342241605743766
11633,3.0638095238095238,240757172.65194008
5110,3.3207843137254898,3.3331092707812786
1581,3.2639583333333344,3.49062043428421
10608,3.280701754385965,3.383184364065528
23651,3.0101428571428572,3.3739112559705973
18949,2.8755357142857143,2.719252984970808
36901,3.9330387931034485,4.01248287782073
20671,3.333636363636364,2.931888760998845
19509,3.20131380546286,3.1537938807159662
25951,3.216086956521739,3.207995383068919
27604,3.1993103448275866,3.246476275846362
32180,3.8728571428571428,3.7966724541038275
37561,3.190933333333333,2.9610827807337046
9092,3.4700495436766623,3.47817206941545
23623,2.721284236153378,2.7524076346307993
22749,3.017105263157895,3.086162529885769
29463,3.9285714285714284,3.906780233606696
28296,3.9444444444444446,3.849718840792775
32008,3.6294736842105264,3.7028551660478115
29342,3.260869565217391,3.6593537628650665
